,49,51,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147483629,48,49
,49,50,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,43,43,43,43,43,43,43,44,-1,-1,-1,-1,-1,-1,-1,-1,42,43,43,44,-1,-1,-1,-1,-1,-1,-1,-1,42,43,43,43,43,43,43,43,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147483629,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,-1,-1,42,43,43,43,43,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,43,43,43,43,44,-1,-1,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,13,13,13,13,13,-2147483635,-2147483635,-2147483635,-2147483635,-2147483635,-2147483635,-2147483635,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,4,4,4,25,4,4,4,-2147483644,-2147483644,-2147483644,-2147483623,-2147483644,-2147483644,-2147483644,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,-1,-1,-1,-1,-1,42,43,43,43,43,43,43,43,43,43,43,43,43,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,43,43,43,43,43,43,43,43,43,43,43,43,44,-1,-1,-1,-1,-1,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,54,56,-1,-1,-1,-1,-1,54,55,55,55,55,56,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,28,28,1,1,1,28,1,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,54,55,55,55,55,56,-1,-1,-1,-1,-1,54,55,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,29,3,4,4,25,4,4,4,25,4,25,25,4,4,4,4,5,27,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,25,25,26,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,24,25,25,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49
,49,50,19,19,19,19,36,37,37,37,37,37,37,37,37,37,64,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-2147483584,-2147483584,-2147483611,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,-2147483611,38,-2147483629,-2147483629,-2147483629,-2147483629,48,49
,49,51,19,19,19,19,48,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,49,49,49,49,49,49,49,49,49,49,50,-2147483629,-2147483629,-2147483629,-2147483629,48,49
,49,50,19,19,19,19,48,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,50,19,1,1,1,1,1,1,1,1,1,1,1,19,19,-2147483629,-2147483629,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483647,-2147483629,48,49,49,49,49,49,49,49,49,49,49,50,-2147483629,-2147483629,-2147483629,-2147483629,48,49
,49,51,19,19,19,19,48,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,50,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,-2147483629,-2147483629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147483629,48,49,49,49,49,49,49,49,49,49,49,50,-2147483629,-2147483629,-2147483629,-2147483629,48,49
,49,50,19,19,19,19,48,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,50,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,-2147483629,-2147483629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2147483629,48,49,49,49,49,49,49,49,49,49,49,50,-2147483629,-2147483629,-2147483629,-2147483629,48,49
,49,63,64,37,37,64,65,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,63,64,64,64,64,64,64,37,37,64,64,64,64,64,64,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,-2147483611,-2147483611,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,-2147483584,65,49,49,49,49,49,49,49,49,49,49,63,-2147483584,-2147483611,-2147483611,-2147483584,65,49
,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
